email_id,word_freq_will,word_freq_original,word_freq_415,word_freq_mail,char_freq_#,char_freq_$,word_freq_internet,word_freq_edu,word_freq_hp,word_freq_lab,char_freq_!,word_freq_forest,word_freq_parts,word_freq_order,word_freq_credit,word_freq_direct,word_freq_project,word_freq_neural,word_freq_table,word_freq_3d,word_freq_650,word_freq_free,word_freq_data,word_freq_over,word_freq_people,word_freq_email,char_freq_;,word_freq_1999,word_freq_857,word_freq_our,word_freq_make,word_freq_pm,word_freq_money,capital_run_length_longest,word_freq_report,word_freq_business,word_freq_font,word_freq_remove,capital_run_length_total,word_freq_meeting,word_freq_your,word_freq_85,word_freq_all,word_freq_you,word_freq_hpl,word_freq_network,word_freq_addresses,word_freq_labs,char_freq_[,word_freq_re,word_freq_telnet,word_freq_receive,word_freq_000,capital_run_length_average,word_freq_address,word_freq_george,word_freq_cs,word_freq_random,word_freq_conference,word_freq_technology,char_freq_(,is_spam
3408,1.9,0,0,0.23,0,0.036,0,0,0,0,1.018,0,0,0.23,0.23,0,0,0,0,0,0,0.23,0,0,0,0,0,0,0,0.23,0,0,0,97,0,0,0,0,543,0,1.19,0,0.71,3.81,0,0,0,0,0,0,0,0.23,0,4.022,0,0,0,0,0,0,0.109,yes
2221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,8.1,0,0,0,0,0,2.7,0,0,0,1,0,0,0,0,0,0,0,no
3847,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,35,0,0,0,0,1.51,0,0,0,0,0,0.75,0,0,0,1.842,0,0,0,0,0,0,0.255,no
1573,1.03,0,0,0,0,0,0,0,2.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62,0,0.2,0,0,0,0,0,127,0,0,0,0,512,0,0,0,0.2,0.41,0.62,0,0,0,0,0,0,0,0,2.797,0.2,0,0,0,0.2,0.2,0.087,no
3009,0,0,0,0,0,0,0.38,0,0,0,0.122,0,0,0,0,0,0,0,0,0,0,0.38,0,0.38,0,0,0,0,0,0.38,0,0,0.38,12,0,0,0,0.38,104,0,1.94,0,0,3.5,0,0,0,0,0,0,0,0.38,0,2.08,0,0,0,0,0,0,0,yes
2877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,0,20,0,0,0,0,0,no
3989,0,0,0,0,0,0,0,0,16.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,3.714,0,0,0,0,0,0,0,no
117,0,0,0,0,0,0,0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,11,0,0,0,0,9.52,0,0,0,0,0,0,0,0,0,1.375,0,0,0,0,0,0,0.625,no
1497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,11,0,0,0,0,3.33,0,0,0,0,0,0,0,0,0,1.375,0,0,0,0,0,0,0,no
3494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,0,0,0,0,0,no
104,0.86,0,0,0,0,0,0,0,0,0.86,0,0,0,0,0,0,0.43,0,0,0,0,0,4.74,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21,0,0,0,0,0,0.86,0.062,no
1460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,5.55,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,no
691,0,0,0,0,0,0,1.16,0,0,0,1.405,0,0,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,72,0,0,0,3.48,2.32,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,yes
4130,3.17,0,0,0,0,0,0,0,1.58,0,0,0,0,0,0,0,3.17,0,0,0,1.58,0,0,0.79,0,0.79,0,0,0,1.58,0,0,0,15,0,0,0,0,103,0,0,0.79,0,0,1.58,0,0,0,0,0,0.79,0,0,2.575,0,0,0,0,0,0,0.263,no
197,2.35,0,0,1.88,0.084,0.168,0.47,0,0,0,1.687,0,0,0,0,0,0,0,0,0,0,0.47,0,0,0,0,0,0,0,0.47,0.47,0,0,636,0.47,0,0,0,744,0,5.18,0,0.94,1.88,0,0,0,0,0,0,0,0,0,57.23,0.94,0,0,0,0,0,0.253,yes
3101,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,23,0,0,0,1.61,4.83,0,0,0,3.22,0,0,0,0,0,1.769,0,0,0,0,0,0,0,no
3873,0.6,0,0,0.08,0,0.014,0.42,0,0,0,0.099,0,0,0.08,0,0,0,0,0,0,0,0,0,0.08,0.17,0.08,0,0,0,0.42,0.17,0,0.08,48,0.17,0.17,0,0.08,574,0,3.17,0,0.08,1.2,0,0,0,0,0.028,0,0,0,0.34,4.07,0,0,0,0,0,0,0.085,yes
1554,2.85,0,0,0,0,0,0,0,0,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,no
3409,0.51,0,0,0,0.211,0.141,0,0,0.51,0,0,0,0,1.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,413,0,0,0,0,1.03,0,0,0,0,0,0,0,0,0,25.812,2.07,2.59,0,0,0,0,0.07,no
695,3.84,0,0,0,0,0,0,0,0,0,0.709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0,0,0,0,0,0,0.709,no
2613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,0,0,0,0,0,no
1097,0.82,0,0,0,0,0.259,0,0,0,0,0.102,0,0,0,0.29,0,0,0,0,0,0,0.76,0,0.17,0,0.11,0.009,0,0,0.23,0.05,0,0.05,8,0,0.11,0,0.05,660,0,1.3,0,0.29,1.53,0,0,0,0,0,0,0,0.65,0.23,1.493,0,0,0,0,0,0,0.129,yes
3995,1.01,0,0,0,0,0.039,0.09,0,2.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0,0.131,0.18,0,0,0.09,0,0,24,0,0.64,0,0,629,0,0,0,0.36,0,0,0,0,0,0,0,0,0.18,0,2.278,0,0,0,0,0,0.09,0.209,no
137,0,1.01,0,0,0,0,0,1.01,0,0,0.376,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01,0,0,1.01,0,0,0,2.02,0,15,0,0,0,0,67,0,0,0,0,2.02,0,0,0,0,0.188,2.02,0,0,0,2.31,0,0,0,0,0,0,0,no
3164,0.53,0,0,0.35,0,0.029,0,0,0,0,0.234,0,0,0,0,0,0,0,0,0,0,0.35,0,0.17,0,0.35,0,0,0,0.17,0.71,0,0.53,97,0,0.71,0,0.35,359,0,1.97,0,0.35,3.76,0,0,0,0,0,0,0,0.17,0,3.519,0,0,0,0,0,0,0.029,yes
570,0.71,0,0,0,0,0,0,0,0,0,1.257,0,0,0,0,0,0,0,0,0,0,0.35,0,0.35,0,1.43,0,0,0,0.35,0,0,0,61,0,0,0,0,261,0,1.07,0,0.71,1.79,0,0,0,0,0,0,0,0,0,3.895,0.71,0,0,0,0,0,0.057,yes
1656,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,1.666,0,0,0,0,0,0,0,no
224,0.79,0,0,0,0,0,0.79,0,0,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,55,0,0,0,0,0.39,0,0,0,0,0,0,0,0,0,1.309,0,0,0,0,0,0,0,no
936,0,0,0,0,0,0.142,0,0,0,0,0,0,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,65,1.02,1.02,0,0,1.02,0,0,0,0,0,0,0,0,0,1.857,0,0,0,0,0,0,0,no
1539,1.45,0,0,0,0,0.037,0.29,0,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037,0,0,0.29,0,0,0,7,0,0.58,0,0,147,0,1.45,0,0.29,1.16,0,0,0,0,0,0,0,0.29,0,1.531,0.29,0,0,0,0,0,0.113,no
2444,0,0,0,0,0,0,0,0,3.29,0,0,0,0,0,0,0,0,0,0,0,3.29,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,83,0,0,1.09,0,0,2.19,0,0,0,0,0,0,0,0,2.862,0,0,0,0,0,0,0.155,no
2295,0.62,0,0,0,0,0,0,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31,0,0,0,0,0,0,0,0.31,0.31,0,6,0,0,0,0,94,0,0,0,0,0.31,0,0,0,0.31,0,0,0,0,0,1.446,0,0,0,0,0,0,0,no
168,2.81,0,0,0,0,0.054,0,0,0,0,0.109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56,0,0,0.31,0,0,0,0,18,0,0,0,0,136,0,0.31,0,0,0.93,0,0,0,0,0,0,0,0,0,2.193,1.25,0,0,0,0,0.31,0.164,no
2030,0.48,0,0,0,0.077,0.232,0,0,0,0,1.085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48,0,0,0,0.48,0.48,0,0,58,0,0.48,0,0.97,186,0,1.45,0.48,0.97,4.36,0,0,0,0,0,0.48,0,0,1.45,5.166,0,0,0,0,0,0,0,yes
3717,0,0,0,0.85,0,0,0,0,0,0,0.149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299,0,0,0,0,0,0,2,0,0,0,0,26,0,1.7,0,0,2.56,0,0,1.7,0,0,0,0,0,0,1.04,0,0,0,0,0,0,0,no
4577,1.16,0,0,0,0,0,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0,0,0,0,0,0,0,0,0.38,0,0,51,0,0,0,0,114,0,0,0,1.16,0.77,0,0,0,0,0,0.77,0,0,0,2,0,0,0,0,0,0,0,no
4122,0.44,0.44,0,0,0,0,0,0,1.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88,0,0,0,0.88,0,17,0,0,0,0,230,0,0,0,0.44,0,1.76,0,0,0,0.061,0,0,0,0,1.949,0,0,0,0,0.44,0,0,no
1948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,no
4525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,18,0,0,0,0,6.45,0,0,0,0,0,3.22,0,0,0,1.5,0,0,0,0,0,0,0,no
3020,1.21,0,0,1.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21,0,0,1.21,0,0,0,0,0,0,0,0,15,0,0,0,1.21,57,0,0,0,0,4.87,0,0,0,0,0,0,0,0,0,1.676,0,0,0,0,0,0,0,yes
2365,0.8,0,0,0,0,0,0.26,0,0,0,0.324,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0,1.61,0,0,0,1.61,0.26,0,0.26,52,0,0,0,1.07,339,0,1.34,0,0,3.5,0,0,0,0,0,0.8,0,0,0,7.369,1.07,0,0,0,0,0,0.092,yes
1184,0.29,0,0,0,0.046,0.046,1.46,0,0,0,0.42,0,0,0,1.16,0,0,0,0,0,0,0.58,0,0,0,0.29,0,0,0,0.29,0.29,0,0,34,0,2.04,0,0,234,0,1.46,0,0,2.04,0,0,0,0,0,0,0,0,0,2.228,0.29,0,0,0,0,0,0,yes
2969,0,0,0,0,0,0,0,0,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,23,0,0,2.22,0,2.22,2.22,0,0,0,0,0,0,0,0,1.769,0,0,0,0,0,0,0,no
3660,0,0,0,0,0,0,0,0,0,0,0.389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,29,0,0,0,2.91,1.94,0,0,0,0,0,0,0,0,0,1.26,0,0,0,0,0,0,0.389,no
2916,0,0,2,2,0,0,0,0,4,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,11,0,0,0,0,46,0,0,2,0,0,2,0,0,4,0,0,2,0,0,2.705,0,2,0,0,0,2,0.682,no
3155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7.69,0,0,0,1.333,0,0,0,0,0,0,0,no
4023,0.65,0,0,0,0,0.068,0,0,0,0,0.816,0,0,0,1.97,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,0,0,1.31,43,0,0,0,0,165,0,4.6,0,1.31,5.26,0,0,0,0,0,0,0,0,0,3.173,0,0,0,0,0,0,0,yes
4203,0,0,0,0,0,0,0,0,3.29,0,0,0,0,0,0,0,0,0,0,0,1.09,0,0,0,0,0,0,0,0,0,1.09,0,0,10,0,0,0,0,53,0,0,1.09,0,0,2.19,0,0,0,0,1.09,0,0,0,2.304,0,0,0,0,0,0,0.353,no
4093,0.65,0,0,0,0.128,0,0,0,0,0,0,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0.32,0,0,0,0,0,0,0,118,0,0,0,0.32,338,0,2.63,0.98,0.32,0.98,0,0,0,0,0,0,0,0,0,5.633,0,0.32,0,0,0,0,0,no
1103,1.04,0,0,0.2,0,0.103,0,0,0,0,0.866,0,0,0,0,0,0,0,0,0,0,0.41,0,0,0.2,0,0,0,0,1.25,0.41,0,1.04,214,0,0.41,0,0.41,485,0.2,2.29,0,0.41,3.96,0,0,0,0,0,0.83,0,0,0.2,5.052,0,0,0,0,0,0,0.069,no
2173,0,0,0,0,0,0,0,0,0,0,0.045,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0.22,0,0,0,0,0.22,0,0.22,0,16,0,0,0,0,97,0,0.22,0,1.57,2.02,0,0,0,0,0,0.89,0,0,0,1.276,0,0,0,0,0,0,0.091,no
3253,1.41,0,0,0,0.015,0,0,0,1.29,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,1.17,0.23,0,0,7,0,0.11,0,0,162,0.11,0.7,0,0.23,0.47,0.11,0,0,0.23,0,0.23,0,0,0.11,1.486,0,0,0,0,0,0,0.015,no
2795,0,0,0,1.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.63,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0.272,0,0,0,0,4.19,0,1.63,0,0,0,0,0.272,no
2125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88,0,0,0,0,0,0,0,1.88,1.88,0,0,0,0,0,0,0,5,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.533,0,0,0,0,0,0,0,no
2838,0.23,0,0,0,0,0,0,0,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0.47,0.23,0,0,0.107,0.23,0,0.23,0.23,0,0,8,0,0,0,0,142,0,0,0,0,0.47,0.23,0,0,0.47,0,0,0.23,0,0,1.595,0,0,0,0,0,0,0.107,no
1078,0.64,0,0,0,0,0.071,0,0,0,0,0.244,0,0,0.06,0.06,0,0.06,0,0,0,0,0,0,0.32,0.25,0.12,0.04,0,0,0.19,0.06,0,0,43,0,0,0,0.38,750,0,0.7,0,0.77,1.67,0,0,0.12,0,0,0,0,0,0.19,1.732,0.12,0,0,0,0,0,0.03,yes
1272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,0,0,0,0,0,no
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.85,0,0,0,0,0,0,0,1.85,0,0,0,7,0,0,0,0,35,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,2.916,0,0,0,0,0,0,0,no
1020,1.59,0,0,1.59,0,0.186,0,0,0,0,0.28,0,0,0,0,0,0,0,0,0,0,1.59,0,0.53,0,0.53,0,0,0,0.53,2.12,0,0.53,85,0,0.53,0,0,240,0,1.59,0,0,6.91,0,0,0,0,0,0,0,0,0.53,2.823,0,0,0,0,0,0,0.467,yes
2045,1.24,0,0,0.66,0.026,0.224,0.33,0,0,0,0.25,0,0,0.66,0.16,0.08,0,0,0,0,0,0.82,0,0.58,0.16,1.57,0,0,0,0.41,0.16,0,0.16,581,0,0.16,0,0.49,1339,0,1.16,0,1.24,2.32,0,0,0.66,0,0,0.08,0,0.24,0.91,5.872,0.24,0,0,0,0,0,0.132,yes
1420,0,0,0,0,0.199,0,0,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,55,0,0,0,1.85,0,0,0,0,0,0,0,0,0,0,3.055,0,0,0,0,0,0,0.398,no
2488,1.12,0,0,0.22,0.036,0.072,0,0,2.03,0,0.072,0,0,0,0,0,0,0,0,0,0.45,0,0,0,0.22,0,0,0.22,0,0.45,0.67,0,0,38,0.22,0,0,0,347,0,1.35,0.45,0.22,1.12,0,0,0,0,0,0,0.22,0.45,0,3.242,0,0,0,0,0,0,0.072,no
2056,0,0,0,0,0,0.172,0,1.02,0,0,0.344,0,0,0,0,0,0,0,0,0,0,1.02,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.166,0,0,0,0,0,0,0.344,no
4158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,2.5,0,0,0,0,0,0,0,no
2642,0.97,0,0,0.74,0.153,0.756,0.28,0,0,0,0.325,0,0,0.43,0,0,0,0,0,0,0,0.25,0,0.12,0.56,0.02,0,0,0,0.05,0.46,0,0.36,193,1.23,0.43,0,0.05,3040,0,1.46,0,0.46,3.22,0,0,0,0,0,0.02,0,0.25,1.05,5.891,0.3,0,0,0,0,0,0.065,yes
665,4.08,0,0,0,0,0,0,0,0,0,0.333,0,0,0,0,0,0,0,0,0,0,0,4.08,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.666,0,0,0,0,0,0,0,no
2752,0,0,0,1.08,0,0,0,0,0,0,2.152,0,0,0,0,0,0,0,0,0,0,3.26,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,99,0,0,0,0,5.43,0,0,0,0,0,0,0,0,0,5.21,0,0,0,0,0,0,0,yes
4184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,0,0,0,0,0,no
2882,0.24,0.24,0.24,0,0,0.117,0,0,1.72,0.24,0,0,0,0,0,0.24,0,0,0,0,0.24,0,0,0,0,0,0,0.24,0.24,0,0,0,0,13,0,0,0,0,189,0,0.49,0.24,0,0.49,1.23,0,0.24,0.24,0.039,0.24,0.24,0,0,1.89,0,0.24,0,0,0,0.24,0.312,no
299,0.55,0,0,0.23,0.012,0.077,0.23,0,0,0,1.132,0,0,0,0,0,0,0,0,0,0,0.47,0,0.23,0.63,0.31,0,0,0,0.63,0.07,0,0.31,77,0,0.31,0,0.07,707,0,1.49,0,0.55,2.76,0,0,0,0,0,0,0,0.07,0.55,3.382,0,0,0,0,0,0,0.012,yes
3471,0,0,0,0,0,0,1.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88,0,0,0,11,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.45,0,0,0,0,0,0,0.206,yes
1058,0.86,0,0,0.17,0,0.086,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55,0,0.69,0,0.17,0,0,0,1.38,0.34,0,0,38,0,0.34,0,0.17,508,0,2.42,0,0.17,2.94,0,0,0.34,0,0,0,0,0,0,4.792,0.17,0,0,0,0,0,0.115,yes
1825,0.79,0,0,0,0,0,0,0,0.79,0,0.149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,43,0,0,0,1.58,1.58,0.79,0,0,0,0,0,0,0,0,1.482,0,0,0,0,0,0,0.149,no
581,0,0,0,0,0,0.111,0.64,0,0,0,1.116,0,0,0,0,0,0,0,0,0,0,0,0,1.29,0,0,0,0,0,0,0,0,0,12,0,0,0,0,63,0,0.64,0,0,3.87,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0,0,0,0,yes
1931,0,0,4.16,0,0,0,0,0,8.33,4.16,0,0,0,0,0,4.16,0,0,0,0,4.16,0,0,0,0,0,0,0,4.16,0,0,0,0,11,0,0,0,0,31,0,0,4.16,0,0,4.16,0,0,4.16,0,0,4.16,0,0,3.444,0,4.16,0,0,0,4.16,1.176,no
1045,0.87,0,0,0,0,0.022,0,0,3.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,0.08,0.08,0,0.079,0.08,0,0,0,0,0,24,0.08,0.78,0,0,540,0,0,0,0.17,0,0,0,0,0,0,0,0,0.08,0,2.432,0,0.08,0,0,0,0.08,0.068,no
4277,0.74,0,0,0,0.204,0,0,0,4.47,0,0.102,0,0,0,0,0,0,0,0,0,0.74,0,0,0,0,0.74,0,0,0,0,0,0,0,10,0,0,0,0,87,0,0,0.74,0,1.49,2.23,0,0,0.74,0.204,0,0.74,0,0,2.121,0,0,0,0,0,0.74,0.102,no
3857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0,5,0,0,0,0,0,no
4040,0.13,0,0,0,0,0.053,0.55,0,2.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0.071,0.27,0,0.13,0,0,0,22,0,0.27,0,0,418,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,2.662,0,0,0,0,0,0.13,0.143,no
4195,0.95,0.13,0,0,0,0.018,0,0,3.47,0,0,0,0,0,0,0,0.06,0,0,0,0,0.06,0.06,0,0.27,0,0.027,0.06,0,0.4,0.2,0,0,26,0,0.06,0,0,693,0,0,0,0.2,0,0,0,0,0,0,0.06,0,0,0,2.423,0.06,0,0,0,0.13,0.34,0.09,no
2102,0.19,0,0,0,0.03,0,0,0,0.19,0,0.03,0,0,0,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,388,0,0.38,0,0,1.33,0,0,0,0,0,0,0,0.38,0,2.852,0,0,0,0,0,0,0.154,no
3580,0.38,0,0,1.34,0.054,0.191,0.57,0,0,0,0.438,0,0,1.15,1.15,0,0,0,0,0,0,0.19,0,0.57,0.38,1.92,0.027,0,0,0,0.77,0,0.77,525,0,0.19,0,0,921,0,1.15,0.19,0.77,2.11,0,0,1.15,0,0,0,0,0,1.34,14.619,0.38,0,0,0,0,0,0.027,yes
1469,0.15,0.03,0,0.09,0,0,0,1.19,0.46,0.03,0.128,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0.12,0.024,0.15,0,0,0.03,0,0,49,0,0.03,0,0,1827,0,0,0,0,0.03,0.27,0,0,0.06,0,0.12,0,0.03,0,3.427,0.03,0,NA,0,0,0.03,0.178,no
1906,0,0,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68,0,0,0,1.37,0,0,0,0,0,0,0,13,0,0,0,0.34,119,0,1.03,0,0.68,1.03,0,0,0.34,0,0,0,0,0,0,3.131,0.34,0,0,0,0,0,0.094,yes
2254,1.31,0,0,0,0,0.212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31,25,0,0,0,0,53,0,5.26,0,1.31,1.31,0,0,0,0,0,0,0,0,0,4.818,0,0,0,0,0,0,0,yes
3039,0,0,0,1.16,0,0,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,20,0,1.16,0,0,0,0,0,0,0,0,1.16,0,0,0,1.25,1.16,0,0,0,0,0,0,no
2783,0,0,0,0,0,0,0,0,0,0,9.575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,43,0,0,0,0,2.77,0,0,0,0,0,0.69,0,0,0,1.387,0,0,0,0,0,0,0,no
4091,0,0,0,0,0,0,0,5.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92,0,0,0,0,0,15,0,0,0,0,40,0,1.92,0,0,1.92,0,0,0,0,0,0,0,0,0,2.352,0,0,0,0,0,0,0.336,no
1456,2.7,0,0,0,0,0,0,0,0,0,0.444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,28,0,2.7,0,0,2.7,0,0,0,0,0,0,0,0,0,2.8,0,0,0,0,0,0,0,no
2252,0.78,0,0,0,0,0,0,0.52,0,0,0,0,0,0.26,0,0,0,0,0,0,0,0,2.35,0.26,0,0,0,0,0,0,0.26,0,0,61,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.921,0,0,NA,0,0,0,0.033,no
4005,0.92,0.23,0,0,0,0,0.46,0.23,1.15,0,0.159,0,0,0,0,0,0,0,0,0,0,0,0.23,0.23,0,0.23,0.063,0.23,0,0,0,0,0,13,0,0,0,0,173,0.23,0,0,0,0.23,0.92,0,0.23,0.23,0,0,0,0,0,1.616,0.23,0,0,0,0,0.23,0.063,no
2675,0.55,0,0,0.27,0,0,0,0,1.1,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.543,0.83,0,0,0,0,0,79,0,0,0,0,316,0,0.83,0,1.1,1.1,0.27,0,0,0.27,0,0,0,0.27,0,2.724,0,0,0,0,1.1,0,0.349,no
